t_ms,s1,s2,s1_norm,s2_norm,thr1,thr2,line1,line2
2031440,3,34,0.9964,0.9607,412.5,409.0,0,0
2031540,42,27,0.9491,0.9693,412.5,409.0,0,0
2031640,0,36,1.0,0.9582,412.5,409.0,0,0
2031740,2,11,0.9976,0.9889,412.5,409.0,0,0
2031840,16,0,0.9806,1.0,412.5,409.0,0,0
2031940,24,15,0.9709,0.984,412.5,409.0,0,0
2032040,16,0,0.9806,1.0,412.5,409.0,0,0
2032140,26,0,0.9685,1.0,412.5,409.0,0,0
2032240,19,0,0.977,1.0,412.5,409.0,0,0
2032340,26,0,0.9685,1.0,412.5,409.0,0,0
2032440,47,0,0.943,1.0,412.5,409.0,0,0
2032540,27,10,0.9673,0.9902,412.5,409.0,0,0
2032640,30,0,0.9636,1.0,412.5,409.0,0,0
2032740,78,74,0.9055,0.9115,412.5,409.0,0,0
2032840,4067,4006,0.0,0.0,412.5,409.0,1,1
2032940,4095,4095,0.0,0.0,412.5,409.0,1,1
2033040,4095,4095,0.0,0.0,412.5,409.0,1,1
2033140,4095,4095,0.0,0.0,412.5,409.0,1,1
2033240,4095,4095,0.0,0.0,412.5,409.0,1,1
2033340,4095,4095,0.0,0.0,412.5,409.0,1,1
2033440,4095,4095,0.0,0.0,412.5,409.0,1,1
2033540,4095,4033,0.0,0.0,412.5,409.0,1,1
2033640,4065,3948,0.0,0.0,412.5,409.0,1,1
2033740,4095,4095,0.0,0.0,412.5,409.0,1,1
2033840,4095,4095,0.0,0.0,412.5,409.0,1,1
2033940,4086,4095,0.0,0.0,412.5,409.0,1,1
2034040,4095,4095,0.0,0.0,412.5,409.0,1,1
2034140,4095,4095,0.0,0.0,412.5,409.0,1,1
2034240,4095,4020,0.0,0.0,412.5,409.0,1,1
2034340,4095,4094,0.0,0.0,412.5,409.0,1,1
2034440,4095,4059,0.0,0.0,412.5,409.0,1,1
2034540,4095,4061,0.0,0.0,412.5,409.0,1,1
2034640,4095,4087,0.0,0.0,412.5,409.0,1,1
2034740,4095,4046,0.0,0.0,412.5,409.0,1,1
2034840,4095,4090,0.0,0.0,412.5,409.0,1,1
2034940,4049,4095,0.0,0.0,412.5,409.0,1,1
2035040,4094,4095,0.0,0.0,412.5,409.0,1,1
2035140,4095,4055,0.0,0.0,412.5,409.0,1,1
2035240,3191,3134,0.0,0.0,412.5,409.0,1,1
2035340,2830,2698,0.0,0.0,412.5,409.0,1,1
2035440,2128,2118,0.0,0.0,412.5,409.0,1,1
2035540,498,563,0.3964,0.3108,412.5,409.0,1,1
2035640,158,193,0.8085,0.7654,412.5,409.0,0,0
2035740,119,145,0.8558,0.8243,412.5,409.0,0,0
2035840,130,216,0.8424,0.7371,412.5,409.0,0,0
2035940,186,582,0.7745,0.2875,412.5,409.0,0,1
2036040,143,247,0.8267,0.699,412.5,409.0,0,0
2036140,178,448,0.7842,0.4521,412.5,409.0,0,1
2036240,552,974,0.3309,0.0,412.5,409.0,1,1
2036340,1238,1786,0.0,0.0,412.5,409.0,1,1
2036440,1327,1853,0.0,0.0,412.5,409.0,1,1
2036540,1225,1776,0.0,0.0,412.5,409.0,1,1
2036640,1631,2096,0.0,0.0,412.5,409.0,1,1
2036740,1313,1891,0.0,0.0,412.5,409.0,1,1
2036840,1472,2000,0.0,0.0,412.5,409.0,1,1
2036940,1353,1872,0.0,0.0,412.5,409.0,1,1
2037040,1531,2026,0.0,0.0,412.5,409.0,1,1
2037140,1694,2246,0.0,0.0,412.5,409.0,1,1
2037240,1678,2219,0.0,0.0,412.5,409.0,1,1
2037340,1743,2276,0.0,0.0,412.5,409.0,1,1
2037440,1840,2371,0.0,0.0,412.5,409.0,1,1
2037540,1872,2474,0.0,0.0,412.5,409.0,1,1
2037640,2126,2814,0.0,0.0,412.5,409.0,1,1
2037740,2772,3520,0.0,0.0,412.5,409.0,1,1
2037840,3579,4025,0.0,0.0,412.5,409.0,1,1
2037940,2695,3561,0.0,0.0,412.5,409.0,1,1
2038040,3264,4029,0.0,0.0,412.5,409.0,1,1
2038140,2740,3963,0.0,0.0,412.5,409.0,1,1
2038240,1680,3152,0.0,0.0,412.5,409.0,1,1
2038340,3951,3939,0.0,0.0,412.5,409.0,1,1
2038440,4095,4075,0.0,0.0,412.5,409.0,1,1
2038540,4095,4095,0.0,0.0,412.5,409.0,1,1
2038640,4095,4053,0.0,0.0,412.5,409.0,1,1
2038740,4095,4095,0.0,0.0,412.5,409.0,1,1
2038840,4077,4095,0.0,0.0,412.5,409.0,1,1
2038940,4095,4095,0.0,0.0,412.5,409.0,1,1
2039040,4095,4087,0.0,0.0,412.5,409.0,1,1
2039140,4095,4095,0.0,0.0,412.5,409.0,1,1
2039240,4095,4095,0.0,0.0,412.5,409.0,1,1
2039340,4095,4095,0.0,0.0,412.5,409.0,1,1
2039440,4095,4095,0.0,0.0,412.5,409.0,1,1
2039540,4095,4095,0.0,0.0,412.5,409.0,1,1
2039640,4095,4095,0.0,0.0,412.5,409.0,1,1
2039740,4095,4095,0.0,0.0,412.5,409.0,1,1
2039840,4095,4095,0.0,0.0,412.5,409.0,1,1
2039940,4095,4095,0.0,0.0,412.5,409.0,1,1
2040040,4095,4079,0.0,0.0,412.5,409.0,1,1
2040140,4095,4055,0.0,0.0,412.5,409.0,1,1
2040240,4095,4095,0.0,0.0,412.5,409.0,1,1
2040340,4095,4095,0.0,0.0,412.5,409.0,1,1
2040440,4095,4053,0.0,0.0,412.5,409.0,1,1
2040540,4095,4095,0.0,0.0,412.5,409.0,1,1
2040640,4095,4095,0.0,0.0,412.5,409.0,1,1
2040740,4095,4095,0.0,0.0,412.5,409.0,1,1
2040840,4095,4095,0.0,0.0,412.5,409.0,1,1
2040940,4095,4095,0.0,0.0,412.5,409.0,1,1
2041040,4095,4095,0.0,0.0,412.5,409.0,1,1
2041140,4095,4095,0.0,0.0,412.5,409.0,1,1
2041240,4095,4095,0.0,0.0,412.5,409.0,1,1
2041340,4095,4095,0.0,0.0,412.5,409.0,1,1
2041440,4095,4095,0.0,0.0,412.5,409.0,1,1
2041540,4095,4095,0.0,0.0,412.5,409.0,1,1
2041640,4095,4042,0.0,0.0,412.5,409.0,1,1
2041740,4095,4095,0.0,0.0,412.5,409.0,1,1
2041840,4095,4095,0.0,0.0,412.5,409.0,1,1
2041940,4095,4095,0.0,0.0,412.5,409.0,1,1
2042040,4095,4095,0.0,0.0,412.5,409.0,1,1
2042140,4095,4095,0.0,0.0,412.5,409.0,1,1
2042240,4095,4095,0.0,0.0,412.5,409.0,1,1
2042340,4095,4095,0.0,0.0,412.5,409.0,1,1
2042440,4095,4095,0.0,0.0,412.5,409.0,1,1
2042540,4095,4095,0.0,0.0,412.5,409.0,1,1
2042640,4095,4095,0.0,0.0,412.5,409.0,1,1
2042740,4084,4095,0.0,0.0,412.5,409.0,1,1
2042840,4095,4095,0.0,0.0,412.5,409.0,1,1
2042940,4095,4095,0.0,0.0,412.5,409.0,1,1
2043040,4095,4095,0.0,0.0,412.5,409.0,1,1
2043140,4095,4055,0.0,0.0,412.5,409.0,1,1
2043240,4095,4095,0.0,0.0,412.5,409.0,1,1
2043340,4095,4095,0.0,0.0,412.5,409.0,1,1
2043440,4095,4095,0.0,0.0,412.5,409.0,1,1
2043540,4095,4095,0.0,0.0,412.5,409.0,1,1
2043640,4095,4038,0.0,0.0,412.5,409.0,1,1
2043740,4095,4095,0.0,0.0,412.5,409.0,1,1
2043840,4095,4095,0.0,0.0,412.5,409.0,1,1
2043940,4095,4095,0.0,0.0,412.5,409.0,1,1
2044040,4032,3956,0.0,0.0,412.5,409.0,1,1
2044140,65,57,0.9212,0.9324,412.5,409.0,0,0
2044240,26,56,0.9685,0.9337,412.5,409.0,0,0
2044340,16,11,0.9806,0.9889,412.5,409.0,0,0
2044440,22,11,0.9733,0.9889,412.5,409.0,0,0
2044540,7,19,0.9915,0.9791,412.5,409.0,0,0
2044640,0,10,1.0,0.9902,412.5,409.0,0,0
2044740,47,0,0.943,1.0,412.5,409.0,0,0
2044840,13,37,0.9842,0.957,412.5,409.0,0,0
2044940,0,2,1.0,1.0,412.5,409.0,0,0
2045040,0,13,1.0,0.9865,412.5,409.0,0,0
2045140,0,10,1.0,0.9902,412.5,409.0,0,0
2045240,43,11,0.9479,0.9889,412.5,409.0,0,0
2045340,0,3,1.0,0.9988,412.5,409.0,0,0
2045440,0,0,1.0,1.0,412.5,409.0,0,0
2045540,0,19,1.0,0.9791,412.5,409.0,0,0
2045640,3743,3726,0.0,0.0,412.5,409.0,1,1
2045740,4095,4095,0.0,0.0,412.5,409.0,1,1
2045840,4095,4095,0.0,0.0,412.5,409.0,1,1
2045940,4095,4095,0.0,0.0,412.5,409.0,1,1
2046040,4095,4077,0.0,0.0,412.5,409.0,1,1
2046140,4095,4080,0.0,0.0,412.5,409.0,1,1
2046240,4095,4095,0.0,0.0,412.5,409.0,1,1
2046340,4095,4095,0.0,0.0,412.5,409.0,1,1
2046440,4095,4095,0.0,0.0,412.5,409.0,1,1
2046540,4095,4095,0.0,0.0,412.5,409.0,1,1
2046640,4095,4064,0.0,0.0,412.5,409.0,1,1
2046740,4095,4011,0.0,0.0,412.5,409.0,1,1
2046840,4095,4095,0.0,0.0,412.5,409.0,1,1
2046940,4095,4023,0.0,0.0,412.5,409.0,1,1
2047040,4095,4095,0.0,0.0,412.5,409.0,1,1
2047140,4095,4095,0.0,0.0,412.5,409.0,1,1
2047240,4095,4095,0.0,0.0,412.5,409.0,1,1
2047340,4095,4095,0.0,0.0,412.5,409.0,1,1
2047440,4095,4095,0.0,0.0,412.5,409.0,1,1
2047540,4095,4095,0.0,0.0,412.5,409.0,1,1
2047640,4095,4095,0.0,0.0,412.5,409.0,1,1
2047740,4095,4095,0.0,0.0,412.5,409.0,1,1
2047840,4095,4090,0.0,0.0,412.5,409.0,1,1
2047940,4095,4055,0.0,0.0,412.5,409.0,1,1
2048040,4095,4095,0.0,0.0,412.5,409.0,1,1
2048140,4095,4062,0.0,0.0,412.5,409.0,1,1
2048240,4095,4095,0.0,0.0,412.5,409.0,1,1
2048340,4095,4087,0.0,0.0,412.5,409.0,1,1
2048440,4095,4095,0.0,0.0,412.5,409.0,1,1
2048540,4095,4095,0.0,0.0,412.5,409.0,1,1
2048640,4095,4095,0.0,0.0,412.5,409.0,1,1
2048740,4095,4094,0.0,0.0,412.5,409.0,1,1
2048840,4095,4095,0.0,0.0,412.5,409.0,1,1
2048940,4095,4095,0.0,0.0,412.5,409.0,1,1
2049040,4095,4094,0.0,0.0,412.5,409.0,1,1
2049140,4095,4095,0.0,0.0,412.5,409.0,1,1
2049240,4095,4095,0.0,0.0,412.5,409.0,1,1
2049340,4095,4095,0.0,0.0,412.5,409.0,1,1
2049440,4095,4086,0.0,0.0,412.5,409.0,1,1
2049540,4095,4048,0.0,0.0,412.5,409.0,1,1
2049640,4095,4095,0.0,0.0,412.5,409.0,1,1
2049740,4095,4095,0.0,0.0,412.5,409.0,1,1
2049840,4095,4085,0.0,0.0,412.5,409.0,1,1
2049940,4095,4095,0.0,0.0,412.5,409.0,1,1
2050040,4095,4065,0.0,0.0,412.5,409.0,1,1
2050140,4095,4095,0.0,0.0,412.5,409.0,1,1
2050240,4095,4095,0.0,0.0,412.5,409.0,1,1
2050340,4095,4095,0.0,0.0,412.5,409.0,1,1
2050440,4095,4095,0.0,0.0,412.5,409.0,1,1
2050540,4095,4025,0.0,0.0,412.5,409.0,1,1
2050640,4095,4095,0.0,0.0,412.5,409.0,1,1
2050740,4095,4095,0.0,0.0,412.5,409.0,1,1
2050840,4095,4095,0.0,0.0,412.5,409.0,1,1
2050940,4095,4095,0.0,0.0,412.5,409.0,1,1
2051040,4095,4095,0.0,0.0,412.5,409.0,1,1
2051140,4095,4095,0.0,0.0,412.5,409.0,1,1
2051240,4095,4095,0.0,0.0,412.5,409.0,1,1
2051340,4095,4095,0.0,0.0,412.5,409.0,1,1
2051440,4095,4068,0.0,0.0,412.5,409.0,1,1
2051540,4095,4095,0.0,0.0,412.5,409.0,1,1
2051640,4095,4095,0.0,0.0,412.5,409.0,1,1
2051740,3394,3519,0.0,0.0,412.5,409.0,1,1
2051840,1520,1903,0.0,0.0,412.5,409.0,1,1
2051940,80,90,0.903,0.8919,412.5,409.0,0,0
2052040,38,27,0.9539,0.9693,412.5,409.0,0,0
2052140,14,0,0.983,1.0,412.5,409.0,0,0
2052240,90,0,0.8909,1.0,412.5,409.0,0,0
2052340,0,0,1.0,1.0,412.5,409.0,0,0
2052440,18,10,0.9782,0.9902,412.5,409.0,0,0
2052540,11,15,0.9867,0.984,412.5,409.0,0,0
2052640,6,0,0.9927,1.0,412.5,409.0,0,0
2052740,23,13,0.9721,0.9865,412.5,409.0,0,0
2052840,50,0,0.9394,1.0,412.5,409.0,0,0
2052940,14,0,0.983,1.0,412.5,409.0,0,0
2053040,23,16,0.9721,0.9828,412.5,409.0,0,0
2053140,0,2,1.0,1.0,412.5,409.0,0,0
2053240,0,43,1.0,0.9496,412.5,409.0,0,0
2053340,106,0,0.8715,1.0,412.5,409.0,0,0
2053440,14,0,0.983,1.0,412.5,409.0,0,0
2053540,6,6,0.9927,0.9951,412.5,409.0,0,0
2053640,18,32,0.9782,0.9631,412.5,409.0,0,0
2053740,17,0,0.9794,1.0,412.5,409.0,0,0
2053840,15,21,0.9818,0.9767,412.5,409.0,0,0
2053940,18,10,0.9782,0.9902,412.5,409.0,0,0
2054040,0,30,1.0,0.9656,412.5,409.0,0,0
2054140,0,0,1.0,1.0,412.5,409.0,0,0
2054240,15,13,0.9818,0.9865,412.5,409.0,0,0
2054340,2,6,0.9976,0.9951,412.5,409.0,0,0
2054440,0,19,1.0,0.9791,412.5,409.0,0,0
2054540,16,0,0.9806,1.0,412.5,409.0,0,0
2054640,26,0,0.9685,1.0,412.5,409.0,0,0
2054740,0,0,1.0,1.0,412.5,409.0,0,0
2054840,15,0,0.9818,1.0,412.5,409.0,0,0
2054940,0,0,1.0,1.0,412.5,409.0,0,0
2055040,11,0,0.9867,1.0,412.5,409.0,0,0
2055140,0,0,1.0,1.0,412.5,409.0,0,0
2055240,8,12,0.9903,0.9877,412.5,409.0,0,0
2055340,1166,1156,0.0,0.0,412.5,409.0,1,1
2055440,4095,4095,0.0,0.0,412.5,409.0,1,1
2055540,4095,4095,0.0,0.0,412.5,409.0,1,1
2055640,4095,4064,0.0,0.0,412.5,409.0,1,1
2055740,4095,4095,0.0,0.0,412.5,409.0,1,1
2055840,4094,4095,0.0,0.0,412.5,409.0,1,1
2055940,4095,4095,0.0,0.0,412.5,409.0,1,1
2056040,4095,4095,0.0,0.0,412.5,409.0,1,1
2056140,4095,4095,0.0,0.0,412.5,409.0,1,1
2056240,4095,4054,0.0,0.0,412.5,409.0,1,1
2056340,4095,4095,0.0,0.0,412.5,409.0,1,1
2056440,4095,4095,0.0,0.0,412.5,409.0,1,1
2056540,4095,4095,0.0,0.0,412.5,409.0,1,1
2056640,4095,4095,0.0,0.0,412.5,409.0,1,1
2056740,4095,4079,0.0,0.0,412.5,409.0,1,1
2056840,4095,4095,0.0,0.0,412.5,409.0,1,1
2056940,2395,2302,0.0,0.0,412.5,409.0,1,1
2057040,67,10,0.9188,0.9902,412.5,409.0,0,0
2057140,48,42,0.9418,0.9509,412.5,409.0,0,0
2057240,60,48,0.9273,0.9435,412.5,409.0,0,0
2057340,11,18,0.9867,0.9803,412.5,409.0,0,0
2057440,77,30,0.9067,0.9656,412.5,409.0,0,0
2057540,11,47,0.9867,0.9447,412.5,409.0,0,0
2057640,35,27,0.9576,0.9693,412.5,409.0,0,0
2057740,18,32,0.9782,0.9631,412.5,409.0,0,0
2057840,47,34,0.943,0.9607,412.5,409.0,0,0
2057940,26,0,0.9685,1.0,412.5,409.0,0,0
2058040,34,38,0.9588,0.9558,412.5,409.0,0,0
2058140,32,6,0.9612,0.9951,412.5,409.0,0,0
2058240,16,51,0.9806,0.9398,412.5,409.0,0,0
2058340,42,32,0.9491,0.9631,412.5,409.0,0,0
2058440,40,18,0.9515,0.9803,412.5,409.0,0,0
2058540,48,16,0.9418,0.9828,412.5,409.0,0,0
2058640,37,42,0.9552,0.9509,412.5,409.0,0,0
2058740,23,10,0.9721,0.9902,412.5,409.0,0,0
2058840,41,0,0.9503,1.0,412.5,409.0,0,0
2058940,23,0,0.9721,1.0,412.5,409.0,0,0
2059040,31,0,0.9624,1.0,412.5,409.0,0,0
2059140,0,0,1.0,1.0,412.5,409.0,0,0
2059240,19,9,0.977,0.9914,412.5,409.0,0,0
2059340,4,2,0.9952,1.0,412.5,409.0,0,0
2059440,18,10,0.9782,0.9902,412.5,409.0,0,0
2059540,0,0,1.0,1.0,412.5,409.0,0,0
2059640,34,42,0.9588,0.9509,412.5,409.0,0,0
2059740,4095,4055,0.0,0.0,412.5,409.0,1,1
2059840,4095,4094,0.0,0.0,412.5,409.0,1,1
2059940,4095,4095,0.0,0.0,412.5,409.0,1,1
2060040,4095,4095,0.0,0.0,412.5,409.0,1,1
2060140,4095,4095,0.0,0.0,412.5,409.0,1,1
2060240,4095,4095,0.0,0.0,412.5,409.0,1,1
2060340,4095,4075,0.0,0.0,412.5,409.0,1,1
2060440,4095,4095,0.0,0.0,412.5,409.0,1,1
2060540,4095,4095,0.0,0.0,412.5,409.0,1,1
2060640,4095,4095,0.0,0.0,412.5,409.0,1,1
2060740,4095,4095,0.0,0.0,412.5,409.0,1,1
2060840,4095,4095,0.0,0.0,412.5,409.0,1,1
2060940,4095,4095,0.0,0.0,412.5,409.0,1,1
2061040,4095,4095,0.0,0.0,412.5,409.0,1,1
2061140,4095,4095,0.0,0.0,412.5,409.0,1,1
2061240,4095,4056,0.0,0.0,412.5,409.0,1,1
2061340,4095,4063,0.0,0.0,412.5,409.0,1,1
2061440,4095,4095,0.0,0.0,412.5,409.0,1,1
2061540,4095,4073,0.0,0.0,412.5,409.0,1,1
2061640,4095,4069,0.0,0.0,412.5,409.0,1,1
2061740,4095,4095,0.0,0.0,412.5,409.0,1,1
2061840,4095,4095,0.0,0.0,412.5,409.0,1,1
2061940,4095,4095,0.0,0.0,412.5,409.0,1,1
2062040,4094,4047,0.0,0.0,412.5,409.0,1,1
2062140,4081,3991,0.0,0.0,412.5,409.0,1,1
2062240,2189,3325,0.0,0.0,412.5,409.0,1,1
2062340,1450,1245,0.0,0.0,412.5,409.0,1,1
2062440,1530,1179,0.0,0.0,412.5,409.0,1,1
2062540,1443,922,0.0,0.0,412.5,409.0,1,1
2062640,1494,1016,0.0,0.0,412.5,409.0,1,1
2062740,1180,610,0.0,0.2531,412.5,409.0,1,1
2062840,1168,688,0.0,0.1572,412.5,409.0,1,1
2062940,960,434,0.0,0.4693,412.5,409.0,1,1
2063040,822,262,0.0036,0.6806,412.5,409.0,1,0
2063140,722,169,0.1248,0.7948,412.5,409.0,1,0
2063240,695,217,0.1576,0.7359,412.5,409.0,1,0
2063340,656,138,0.2048,0.8329,412.5,409.0,1,0
2063440,682,177,0.1733,0.785,412.5,409.0,1,0
2063540,640,144,0.2242,0.8256,412.5,409.0,1,0
2063640,571,174,0.3079,0.7887,412.5,409.0,1,0
2063740,556,131,0.3261,0.8415,412.5,409.0,1,0
2063840,550,155,0.3333,0.812,412.5,409.0,1,0
2063940,531,190,0.3564,0.769,412.5,409.0,1,0
2064040,523,182,0.3661,0.7789,412.5,409.0,1,0
2064140,528,155,0.36,0.812,412.5,409.0,1,0
2064240,498,180,0.3964,0.7813,412.5,409.0,1,0
2064340,574,154,0.3042,0.8133,412.5,409.0,1,0
2064440,591,161,0.2836,0.8047,412.5,409.0,1,0
2064540,610,160,0.2606,0.8059,412.5,409.0,1,0
2064640,566,174,0.3139,0.7887,412.5,409.0,1,0
2064740,550,203,0.3333,0.7531,412.5,409.0,1,0
2064840,527,144,0.3612,0.8256,412.5,409.0,1,0
2064940,589,149,0.2861,0.8194,412.5,409.0,1,0
2065040,593,173,0.2812,0.7899,412.5,409.0,1,0
2065140,542,171,0.343,0.7924,412.5,409.0,1,0
2065240,618,160,0.2509,0.8059,412.5,409.0,1,0
2065340,574,138,0.3042,0.8329,412.5,409.0,1,0
2065440,574,147,0.3042,0.8219,412.5,409.0,1,0
2065540,574,175,0.3042,0.7875,412.5,409.0,1,0
2065640,571,158,0.3079,0.8084,412.5,409.0,1,0
2065740,577,163,0.3006,0.8022,412.5,409.0,1,0
2065840,559,144,0.3224,0.8256,412.5,409.0,1,0
2065940,570,151,0.3091,0.817,412.5,409.0,1,0
2066040,547,147,0.337,0.8219,412.5,409.0,1,0
2066140,591,190,0.2836,0.769,412.5,409.0,1,0
2066240,575,207,0.303,0.7482,412.5,409.0,1,0
2066340,618,171,0.2509,0.7924,412.5,409.0,1,0
2066440,590,205,0.2848,0.7506,412.5,409.0,1,0
2066540,602,169,0.2703,0.7948,412.5,409.0,1,0
2066640,565,152,0.3152,0.8157,412.5,409.0,1,0
2066740,560,170,0.3212,0.7936,412.5,409.0,1,0
2066840,536,138,0.3503,0.8329,412.5,409.0,1,0
2066940,527,154,0.3612,0.8133,412.5,409.0,1,0
2067040,467,228,0.4339,0.7224,412.5,409.0,1,0
2067140,464,127,0.4376,0.8464,412.5,409.0,1,0
2067240,423,124,0.4873,0.8501,412.5,409.0,1,0
2067340,478,178,0.4206,0.7838,412.5,409.0,1,0
2067440,439,170,0.4679,0.7936,412.5,409.0,1,0
2067540,471,138,0.4291,0.8329,412.5,409.0,1,0
2067640,454,141,0.4497,0.8292,412.5,409.0,1,0
2067740,474,114,0.4255,0.8624,412.5,409.0,1,0
2067840,471,120,0.4291,0.855,412.5,409.0,1,0
2067940,491,147,0.4048,0.8219,412.5,409.0,1,0
2068040,506,104,0.3867,0.8747,412.5,409.0,1,0
2068140,384,107,0.5345,0.871,412.5,409.0,0,0
2068240,399,154,0.5164,0.8133,412.5,409.0,0,0
2068340,424,171,0.4861,0.7924,412.5,409.0,1,0
2068440,427,106,0.4824,0.8722,412.5,409.0,1,0
2068540,414,129,0.4982,0.844,412.5,409.0,1,0
2068640,410,135,0.503,0.8366,412.5,409.0,0,0
2068740,368,138,0.5539,0.8329,412.5,409.0,0,0
2068840,311,114,0.623,0.8624,412.5,409.0,0,0
2068940,248,182,0.6994,0.7789,412.5,409.0,0,0
2069040,249,130,0.6982,0.8428,412.5,409.0,0,0
2069140,336,128,0.5927,0.8452,412.5,409.0,0,0
2069240,316,144,0.617,0.8256,412.5,409.0,0,0
2069340,274,147,0.6679,0.8219,412.5,409.0,0,0
2069440,238,108,0.7115,0.8698,412.5,409.0,0,0
2069540,247,146,0.7006,0.8231,412.5,409.0,0,0
2069640,333,144,0.5964,0.8256,412.5,409.0,0,0
2069740,368,123,0.5539,0.8514,412.5,409.0,0,0
2069840,307,120,0.6279,0.855,412.5,409.0,0,0
2069940,160,94,0.8061,0.887,412.5,409.0,0,0
2070040,217,104,0.737,0.8747,412.5,409.0,0,0
2070140,193,119,0.7661,0.8563,412.5,409.0,0,0
2070240,208,120,0.7479,0.855,412.5,409.0,0,0
2070340,218,150,0.7358,0.8182,412.5,409.0,0,0
2070440,184,122,0.777,0.8526,412.5,409.0,0,0
2070540,150,107,0.8182,0.871,412.5,409.0,0,0
2070640,202,139,0.7552,0.8317,412.5,409.0,0,0
2070740,140,123,0.8303,0.8514,412.5,409.0,0,0
2070840,134,122,0.8376,0.8526,412.5,409.0,0,0
2070940,142,144,0.8279,0.8256,412.5,409.0,0,0
2071040,138,112,0.8327,0.8649,412.5,409.0,0,0
2071140,196,130,0.7624,0.8428,412.5,409.0,0,0
2071240,171,124,0.7927,0.8501,412.5,409.0,0,0
2071340,170,122,0.7939,0.8526,412.5,409.0,0,0
2071440,175,137,0.7879,0.8342,412.5,409.0,0,0
2071540,179,130,0.783,0.8428,412.5,409.0,0,0
2071640,154,112,0.8133,0.8649,412.5,409.0,0,0
2071740,136,116,0.8352,0.86,412.5,409.0,0,0
2071840,176,115,0.7867,0.8612,412.5,409.0,0,0
2071940,183,106,0.7782,0.8722,412.5,409.0,0,0
2072040,166,110,0.7988,0.8673,412.5,409.0,0,0
2072140,158,115,0.8085,0.8612,412.5,409.0,0,0
2072240,183,130,0.7782,0.8428,412.5,409.0,0,0
2072340,178,144,0.7842,0.8256,412.5,409.0,0,0
2072440,162,147,0.8036,0.8219,412.5,409.0,0,0
2072540,166,144,0.7988,0.8256,412.5,409.0,0,0
2072640,175,131,0.7879,0.8415,412.5,409.0,0,0
2072740,101,114,0.8776,0.8624,412.5,409.0,0,0
2072840,200,136,0.7576,0.8354,412.5,409.0,0,0
2072940,128,161,0.8448,0.8047,412.5,409.0,0,0
2073040,130,112,0.8424,0.8649,412.5,409.0,0,0
2073140,152,132,0.8158,0.8403,412.5,409.0,0,0
2073240,154,107,0.8133,0.871,412.5,409.0,0,0
2073340,203,114,0.7539,0.8624,412.5,409.0,0,0
2073440,167,106,0.7976,0.8722,412.5,409.0,0,0
2073540,144,122,0.8255,0.8526,412.5,409.0,0,0
2073640,185,129,0.7758,0.844,412.5,409.0,0,0
2073740,139,179,0.8315,0.7826,412.5,409.0,0,0
2073840,182,82,0.7794,0.9017,412.5,409.0,0,0
2073940,119,162,0.8558,0.8034,412.5,409.0,0,0
2074040,145,139,0.8242,0.8317,412.5,409.0,0,0
2074140,153,146,0.8145,0.8231,412.5,409.0,0,0
2074240,146,144,0.823,0.8256,412.5,409.0,0,0
2074340,144,106,0.8255,0.8722,412.5,409.0,0,0
2074440,174,132,0.7891,0.8403,412.5,409.0,0,0
2074540,114,144,0.8618,0.8256,412.5,409.0,0,0
2074640,134,111,0.8376,0.8661,412.5,409.0,0,0
2074740,80,143,0.903,0.8268,412.5,409.0,0,0
2074840,147,152,0.8218,0.8157,412.5,409.0,0,0
2074940,176,133,0.7867,0.8391,412.5,409.0,0,0
2075040,148,181,0.8206,0.7801,412.5,409.0,0,0
2075140,154,176,0.8133,0.7862,412.5,409.0,0,0
2075240,186,362,0.7745,0.5577,412.5,409.0,0,0
2075340,197,502,0.7612,0.3857,412.5,409.0,0,1
2075440,179,274,0.783,0.6658,412.5,409.0,0,0
2075540,178,403,0.7842,0.5074,412.5,409.0,0,0
2075640,155,531,0.8121,0.3501,412.5,409.0,0,1
2075740,144,1158,0.8255,0.0,412.5,409.0,0,1
2075840,191,1091,0.7685,0.0,412.5,409.0,0,1
2075940,150,575,0.8182,0.2961,412.5,409.0,0,1
2076040,142,954,0.8279,0.0,412.5,409.0,0,1
2076140,158,772,0.8085,0.0541,412.5,409.0,0,1
2076240,69,614,0.9164,0.2482,412.5,409.0,0,1
2076340,204,710,0.7527,0.1302,412.5,409.0,0,1
2076440,179,299,0.783,0.6351,412.5,409.0,0,0
2076540,170,688,0.7939,0.1572,412.5,409.0,0,1
2076640,190,450,0.7697,0.4496,412.5,409.0,0,1
2076740,162,714,0.8036,0.1253,412.5,409.0,0,1
2076840,179,704,0.783,0.1376,412.5,409.0,0,1
2076940,194,963,0.7648,0.0,412.5,409.0,0,1
2077040,176,1056,0.7867,0.0,412.5,409.0,0,1
2077140,185,981,0.7758,0.0,412.5,409.0,0,1
2077240,123,392,0.8509,0.5209,412.5,409.0,0,0
2077340,136,391,0.8352,0.5221,412.5,409.0,0,0
2077440,170,438,0.7939,0.4644,412.5,409.0,0,1
2077540,170,458,0.7939,0.4398,412.5,409.0,0,1
2077640,126,498,0.8473,0.3907,412.5,409.0,0,1
2077740,130,528,0.8424,0.3538,412.5,409.0,0,1
2077840,134,372,0.8376,0.5455,412.5,409.0,0,0
2077940,142,464,0.8279,0.4324,412.5,409.0,0,1
2078040,144,442,0.8255,0.4595,412.5,409.0,0,1
2078140,143,507,0.8267,0.3796,412.5,409.0,0,1
